,crop_time,image_time,human_len,ai_len,prob,similarity,correct
53,2.284,15.630237070651749,6,7,0.9449931383132936,0.9230769230769232,0
56,1.771,12.119592754870514,6,6,0.9997403621673584,1.0,0
57,1.77,5.012652021649156,9,7,0.99984472990036,0.0,1
58,2.152,6.094478616151969,11,13,0.5866994857788086,0.0,1
59,1.652,4.678475220205879,5,8,0.9922888875007628,0.15384615384615385,1
60,3.587,10.158408362517244,7,5,0.9536892771720886,0.16666666666666666,1
61,1.156,3.2737998514273587,9,11,0.426104873418808,0.2,1
62,3.721,10.537897272630797,5,5,0.9616374373435974,0.0,1
63,1.181,3.344600021224663,6,12,0.9660602807998656,0.0,1
64,1.892,5.358156850260002,6,5,0.9342018961906432,0.0,1
65,1.735,4.91353178393293,6,4,0.8418329358100891,0.0,1
66,1.324,13.221556609365738,9,4,0.6533370018005371,0.6153846153846154,0
68,1.25,3.952012501905778,4,8,0.8823629021644592,0.0,1
69,1.188,3.755992681811252,6,11,0.8962728977203369,0.0,1
70,1.65,5.216656502515627,4,7,0.9765512943267822,0.18181818181818185,1
71,1.466,4.634920262235097,4,4,0.9996890425682068,0.0,1
72,1.005,3.177418051532246,4,6,0.9907524585723876,0.2,1
73,1.055,5.415,1,11,0.3889539539813995,0.0,1
74,2.658,7.888,1,1,0.3921405971050263,0.0,1
75,5.014,44.66940595744682,13,12,0.9551322460174559,0.16,0
76,3.095,27.57315744680851,11,11,0.9981006383895874,0.9090909090909092,0
77,3.044,27.118801702127662,11,11,0.9210397005081176,0.9090909090909092,0
79,2.809,25.025201702127667,12,11,0.9180082082748412,0.8695652173913043,0
82,2.489,22.174342127659568,6,6,0.9998412132263184,1.0,0
83,1.302,4.184,1,13,0.3730591535568237,0.0,1
84,4.101,12.016977406679764,7,6,0.9942868947982788,0.15384615384615385,1
85,1.014,2.971278978388998,4,10,0.3428502976894379,0.0,1
86,0.993,2.909743614931238,7,6,0.970656156539917,0.0,1
87,2.759,14.704787151132173,13,12,0.9511703848838806,0.96,0
88,1.974,10.520931437598737,11,11,0.9659576416015624,0.9090909090909092,0
89,2.428,12.94063907319642,6,6,0.9999654293060304,1.0,0
90,2.334,12.43964233807267,13,12,0.9876041412353516,0.8,0
91,1.2,4.048,1,3,0.4223147332668304,0.0,1
92,1.216,5.024,1,9,0.4143789708614349,0.0,1
93,4.642,21.6007,9,3,0.26758506894111633,0.0,1
94,1.548,7.203335545023697,12,10,0.3930142223834992,0.2727272727272727,0
95,1.481,6.89156327014218,7,9,0.5943519473075867,0.75,1
96,0.769,3.578401184834123,13,14,0.4926998913288117,0.07407407407407407,1
97,0.697,3.066431659860677,1,3,0.2452574372291565,0.0,1
98,0.664,2.9212490992073024,1,11,0.3434062600135803,0.0,1
99,0.6,2.639682920970454,1,10,0.3385656177997589,0.0,1
100,0.715,3.145622147489791,1,5,0.2593802511692047,0.0,1
101,0.768,3.378794138842181,1,3,0.5187975764274597,0.0,1
102,0.719,3.163220033629594,1,3,0.4822425246238709,0.0,1
103,3.813,18.691902495171064,13,12,0.9316170215606691,0.08,0
104,2.227,10.91709070462784,13,12,0.9997050166130066,0.96,0
105,2.14,10.490603550922128,11,11,0.9498957395553588,0.9090909090909092,0
107,2.862,14.029956711560342,14,13,0.9967297315597534,0.9629629629629628,0
110,4.541,22.260668562961396,7,7,0.9947283267974854,0.8571428571428571,0
111,3.861,18.927205752388005,3,3,0.4930447041988373,1.0,0
112,2.994,14.67704066890694,3,3,0.9737114906311036,1.0,0
113,3.959,19.40761656920594,8,8,0.9425780773162842,1.0,0
114,0.479,1.730355512384653,1,2,0.10787488520145416,0.0,1
115,0.367,1.325762991743565,1,6,0.4592720270156861,0.0,1
116,0.397,1.4341359883438558,1,10,0.30894213914871216,0.0,1
117,0.392,1.416073822243808,1,7,0.3947177827358246,0.0,1
118,0.424,1.5316716852841186,1,12,0.6399492025375366,0.0,1
119,0.428,1.4995730667450748,1,2,0.4543693661689758,0.0,1
120,1.239,4.341053807703616,1,1,0.05397405475378037,0.0,1
121,0.36,1.2613231402528668,1,7,0.3846980929374695,0.0,1
122,0.343,1.2017606586298148,1,6,0.36920130252838135,0.0,1
123,0.463,1.6222017053807707,1,3,0.3816456198692322,0.0,1
124,0.568,1.9900876212878569,1,9,0.4577797949314117,0.0,1
125,1.822,6.312557182923029,1,3,0.1835734844207764,0.0,1
126,0.907,3.142420068557183,1,3,0.4754641652107239,0.0,1
127,0.763,2.643513244001247,1,10,0.3549819588661194,0.0,1
128,1.077,3.7314072919912737,1,11,0.2992863357067108,0.0,1
129,0.898,3.1112383920224365,1,3,0.17458347976207733,0.0,1
130,0.951,3.2948638205048306,1,14,0.7095438241958618,0.0,1
132,2.125,15.835771276595748,12,9,0.2853675186634064,0.3809523809523809,0
133,1.301,9.695218085106383,12,11,0.9431388974189758,0.9565217391304348,0
134,1.519,11.319781914893618,17,16,0.8244100213050842,0.9696969696969696,0
135,1.335,4.8553230755347,6,6,0.9999282360076904,1.0,1
136,2.501,9.096002256114069,7,7,0.97446471452713,1.0,1
137,1.881,6.841095659236531,5,8,0.8209881782531738,0.7692307692307693,1
138,1.157,4.207946665463406,5,9,0.33970561623573303,0.5714285714285714,1
139,4.207,15.300632343651296,11,11,0.994121551513672,1.0,1
140,0.998,3.69,1,9,0.3644693791866303,0.0,1
141,0.663,3.321,1,1,0.3631163537502289,0.0,1
142,2.447,26.871713905437947,5,5,0.9990045428276062,1.0,0
143,2.302,13.045671161146748,4,4,0.8878172039985657,0.0,0
144,3.244,18.384082209713316,5,5,0.9996825456619264,1.0,0
145,3.508,19.8801974080377,5,5,0.9989241957664491,1.0,0
146,1.959,11.101854823929834,11,12,0.9470698833465576,0.9565217391304348,0
147,1.785,10.115778897761487,5,5,0.9878751635551452,1.0,0
148,2.48,14.054415499410915,8,8,0.9922983646392822,1.0,0
149,0.811,3.112,1,1,0.2206878364086151,0.0,1
150,0.775,3.552,1,1,0.11764808744192125,0.0,1
151,0.359,1.6526643543223054,1,1,0.2307073473930359,0.0,1
152,0.33,1.5191622198505867,1,3,0.4737446010112762,0.0,1
153,0.391,1.7999770544290286,1,3,0.4481567144393921,0.0,1
154,0.491,2.26032924226254,1,12,0.4279215335845947,0.0,1
155,0.303,1.394867129135539,1,3,0.4332844913005829,0.0,1
156,4.067,24.355795934056548,7,7,0.920268177986145,1.0,0
157,6.852,41.03415631673358,16,14,0.9284313917160034,0.6666666666666666,0
158,1.428,8.551776885623985,5,5,0.9997102618217468,1.0,0
159,2.816,16.864008200222088,12,11,0.5527740120887756,0.7826086956521741,0
160,1.919,11.492198769966688,19,17,0.9786083102226256,0.7222222222222222,1
161,1.762,10.5519824036901,9,8,0.9993926286697388,0.9411764705882352,0
162,2.0,11.977278551294097,10,9,0.9629657864570618,0.9473684210526316,0
163,1.181,7.0725829845391655,16,13,0.9086970090866088,0.8965517241379308,0
164,1.389,8.31821995387375,10,9,0.9917181134223938,0.9473684210526316,0
165,1.406,4.760666666666667,1,3,0.4700550436973572,0.0,1
166,0.567,1.919842105263158,1,5,0.4663071036338806,0.0,1
167,0.478,1.618491228070175,1,3,0.3876975774765015,0.0,1
168,3.07,11.2597683481273,5,4,0.6243356466293335,0.0,1
169,4.708,17.267423251786102,13,10,0.8573150634765625,0.08695652173913042,1
170,1.46,5.354808400086599,8,13,0.5845713019371033,0.09523809523809523,1
171,0.687,2.912,1,6,0.312459409236908,0.0,1
172,1.536,16.670049034497723,6,6,0.8942312002182007,0.8333333333333334,1
173,1.792,19.448390540247342,5,5,0.9999060034751892,1.0,1
174,1.281,13.902560425254936,5,5,0.996407985687256,1.0,1
175,5.863,16.705377525252526,6,6,0.9852335453033448,0.0,1
176,2.267,6.459336662075298,5,11,0.8471208214759827,0.0,1
177,1.204,3.4305431588613406,11,11,0.943780243396759,0.18181818181818185,1
178,1.093,3.114272153351699,4,6,0.9999330043792723,0.4,1
179,0.995,2.835041896235078,4,7,0.9996207356452942,0.0,1
180,2.054,5.852438246097337,5,4,0.5116334557533264,0.2222222222222222,1
181,1.261,3.5929525941230485,6,4,0.5106667280197144,0.0,1
183,1.05,2.9917527548209364,10,14,0.9108636379241944,0.25,1
184,3.61,14.168516260162603,1,2,0.3508969843387604,0.0,1
185,0.855,3.355701219512195,1,3,0.4821341037750244,0.0,1
186,1.439,5.647782520325202,2,1,0.33584538102149963,0.0,1
187,7.583,19.35550276243094,6,6,0.9982678294181824,1.0,0
188,8.272,21.114165745856354,12,11,0.9023346304893494,0.7826086956521741,0
190,5.719,14.597668508287292,17,16,0.9982074499130248,0.9696969696969696,0
191,0.751,2.975,1,2,0.1844985783100128,0.0,1
192,0.384,1.7668264692272093,1,9,0.3524898588657379,0.0,1
193,0.496,2.2821508560851456,1,3,0.3747956156730652,0.0,1
194,0.502,2.309757519666821,1,11,0.3373545110225677,0.0,1
195,0.379,1.7438209162424805,1,8,0.4787577986717224,0.0,1
196,0.4,1.840444238778344,1,8,0.3309346139431,0.0,1
197,2.427,73.53473182463331,5,4,0.9197998046875,0.8888888888888888,0
198,3.096,93.80450339063239,13,13,0.8887000679969788,0.8461538461538461,0
199,3.344,101.318559217789,7,7,0.9999467730522156,1.0,0
200,1.614,48.901960100930445,4,4,0.999990463256836,1.0,0
