,data_id,crop_id,prob,human_len,ai_len,crop_time,image_time,similarity,correct,orig_image
452,5c93510b-3403-4124-9e60-c47555e34dac,0,0.9999576210975648,5,7,985,2790.4637550652865,0.16666666666666666,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1571306621661-image40.png
453,5c93510b-3403-4124-9e60-c47555e34dac,1,0.9851471781730652,11,11,5139,14558.571814497976,0.18181818181818185,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1571306621661-image40.png
454,5c93510b-3403-4124-9e60-c47555e34dac,2,0.9265411496162416,5,3,1698,4810.362899594777,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1571306621661-image40.png
455,5c93510b-3403-4124-9e60-c47555e34dac,3,0.5590947270393372,2,7,1062,3008.601530841964,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1571306621661-image40.png
456,1d0839ad-7fe5-46d8-b74b-c5228bab4af0,0,0.9999756217002868,5,5,7771,24248.451368343198,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1570930825710-1.jpeg
457,1d0839ad-7fe5-46d8-b74b-c5228bab4af0,1,0.9989832639694214,4,4,3227,10069.457285502958,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1570930825710-1.jpeg
458,1d0839ad-7fe5-46d8-b74b-c5228bab4af0,2,0.9984710216522216,4,4,2853,8902.436205621301,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1570930825710-1.jpeg
459,1d0839ad-7fe5-46d8-b74b-c5228bab4af0,3,0.995244026184082,4,4,1878,5860.068417159763,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1570930825710-1.jpeg
460,1d0839ad-7fe5-46d8-b74b-c5228bab4af0,4,0.986312210559845,11,10,3358,10478.226701183432,0.7619047619047619,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1570930825710-1.jpeg
461,1d0839ad-7fe5-46d8-b74b-c5228bab4af0,5,0.972452998161316,7,8,2545,7941.360022189349,0.8,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1570930825710-1.jpeg
462,cae511c6-6bc3-428f-b448-7bf10d7e0041,0,0.2613411545753479,1,7,698,3092.773376324274,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305606181-8.jpeg
463,cae511c6-6bc3-428f-b448-7bf10d7e0041,1,0.5163432955741882,1,3,623,2760.4553201289727,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305606181-8.jpeg
464,cae511c6-6bc3-428f-b448-7bf10d7e0041,2,0.4778483211994171,1,3,804,3562.4495624136352,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305606181-8.jpeg
465,cae511c6-6bc3-428f-b448-7bf10d7e0041,3,0.34164586663246155,1,1,740,3278.8714877936436,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305606181-8.jpeg
466,cae511c6-6bc3-428f-b448-7bf10d7e0041,4,0.2683591842651367,1,9,683,3026.309765085214,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305606181-8.jpeg
467,cae511c6-6bc3-428f-b448-7bf10d7e0041,5,0.3918185234069824,1,3,794,3518.140488254261,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305606181-8.jpeg
468,289088db-aa56-4d08-8caa-9a73aaae75cb,0,0.5174739360809326,1,6,420,2170.3468780971257,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571306631555-30.jpeg
469,289088db-aa56-4d08-8caa-9a73aaae75cb,1,0.21314123272895813,1,5,343,1772.4499504459866,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571306631555-30.jpeg
470,289088db-aa56-4d08-8caa-9a73aaae75cb,2,0.3331427574157715,1,5,389,2010.1546085232903,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571306631555-30.jpeg
471,289088db-aa56-4d08-8caa-9a73aaae75cb,3,0.3839303553104401,1,13,420,2170.3468780971257,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571306631555-30.jpeg
472,289088db-aa56-4d08-8caa-9a73aaae75cb,4,0.2433684021234513,1,6,446,2304.701684836472,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571306631555-30.jpeg
473,58ec8037-7a81-4e55-9167-120db75afef7,0,0.31417644023895264,1,8,351,2036.3949152542373,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88+%ED%8F%AC%EC%9E%A5%EC%A7%80+%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649700003-42.png
474,58ec8037-7a81-4e55-9167-120db75afef7,1,0.3132680952548981,1,2,485,2813.822033898305,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88+%ED%8F%AC%EC%9E%A5%EC%A7%80+%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649700003-42.png
475,58ec8037-7a81-4e55-9167-120db75afef7,2,0.4915183782577514,1,3,479,2779.0118644067798,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88+%ED%8F%AC%EC%9E%A5%EC%A7%80+%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649700003-42.png
476,58ec8037-7a81-4e55-9167-120db75afef7,3,0.1065988764166832,1,2,455,2639.7711864406783,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88+%ED%8F%AC%EC%9E%A5%EC%A7%80+%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649700003-42.png
477,8faddb01-ee46-4754-b6d1-4fe4c665f230,0,0.9996244311332704,7,7,6673,43198.01510903003,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
478,8faddb01-ee46-4754-b6d1-4fe4c665f230,1,0.9999212622642516,5,5,2936,19006.349821686217,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
479,8faddb01-ee46-4754-b6d1-4fe4c665f230,2,0.9986683130264282,6,6,6525,42239.929355075816,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
480,8faddb01-ee46-4754-b6d1-4fe4c665f230,3,0.9176675081253052,11,10,8349,54047.688917322295,0.7619047619047619,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
481,8faddb01-ee46-4754-b6d1-4fe4c665f230,4,0.9989038109779358,14,13,2468,15976.72730242561,0.9629629629629628,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
482,8faddb01-ee46-4754-b6d1-4fe4c665f230,5,0.8290219902992249,18,18,3310,21427.45841613808,0.8888888888888888,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
483,8faddb01-ee46-4754-b6d1-4fe4c665f230,6,0.9828534126281738,14,13,6472,41896.83107832195,0.9629629629629628,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/1582fde8-f56c-49a1-8fed-64ff833115cd/1570929062654-29851f75-36cc-4772-8056-6b9b9cbe809c_1.ce22105a8f458cb1796cdb4095017038.jpeg
484,659ca222-ac63-4abb-bde4-e0546e599031,0,0.9450350999832152,9,9,3284,25709.419682797885,0.8888888888888888,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/c2cf64b2-8534-4ab5-a883-a1d3410afdba/1570927944167-13.jpeg
485,659ca222-ac63-4abb-bde4-e0546e599031,3,0.8054651021957397,16,15,1854,14514.392232614882,0.8387096774193549,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/c2cf64b2-8534-4ab5-a883-a1d3410afdba/1570927944167-13.jpeg
486,659ca222-ac63-4abb-bde4-e0546e599031,4,0.21057260036468506,5,11,1321,10341.700183001221,0.25,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/c2cf64b2-8534-4ab5-a883-a1d3410afdba/1570927944167-13.jpeg
487,659ca222-ac63-4abb-bde4-e0546e599031,5,0.2834808826446533,5,6,1723,13488.833773891824,0.9090909090909092,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/c2cf64b2-8534-4ab5-a883-a1d3410afdba/1570927944167-13.jpeg
488,01e52184-0b33-43ff-a6a6-a413d79cba79,0,0.9999180436134338,7,7,9983,42489.84325149772,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
489,01e52184-0b33-43ff-a6a6-a413d79cba79,1,0.9999843835830688,7,7,9522,40527.725878068835,0.8571428571428571,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
490,01e52184-0b33-43ff-a6a6-a413d79cba79,2,0.9160501956939696,20,18,4998,21272.587055092208,0.7894736842105263,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
491,01e52184-0b33-43ff-a6a6-a413d79cba79,3,0.9999904036521912,5,5,7197,30632.01461294492,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
492,01e52184-0b33-43ff-a6a6-a413d79cba79,4,0.9994446039199828,5,5,4679,19914.852907318214,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
493,01e52184-0b33-43ff-a6a6-a413d79cba79,5,0.924959361553192,14,13,2477,10542.65668976859,0.8888888888888888,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
494,01e52184-0b33-43ff-a6a6-a413d79cba79,6,0.9822005033493042,13,12,3709,15786.319605309529,0.96,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/b1af665e-b6f9-4b17-82fd-cc5c5421a632/1570926894378-image1.jpeg
495,bd706758-09f9-4da2-875e-045b262ec605,0,0.501273512840271,1,3,1082,5571.676169122357,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
496,bd706758-09f9-4da2-875e-045b262ec605,1,0.2914553284645081,1,10,1026,5283.308456117873,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
497,bd706758-09f9-4da2-875e-045b262ec605,2,0.27087414264678955,1,1,1051,5412.04404228059,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
498,bd706758-09f9-4da2-875e-045b262ec605,3,0.31277140974998474,1,9,821,4227.676649583601,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
499,bd706758-09f9-4da2-875e-045b262ec605,4,0.2892681062221527,1,5,744,3831.171044202434,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
500,bd706758-09f9-4da2-875e-045b262ec605,5,0.06267696619033812,1,1,765,3939.308936579116,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
501,bd706758-09f9-4da2-875e-045b262ec605,6,0.21831770241260529,1,1,755,3887.814702114029,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571305150205-3.jpeg
502,e954f09f-16ea-4dae-93f5-d13b2679956a,0,0.99744975566864,6,6,4419,14900.283123355945,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/9cfbafa3-609c-44a2-bb85-d9408a14e5e5/1570930152323-POP6.jpeg
503,e954f09f-16ea-4dae-93f5-d13b2679956a,1,0.999989092350006,7,7,7326,24702.302367437347,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/9cfbafa3-609c-44a2-bb85-d9408a14e5e5/1570930152323-POP6.jpeg
504,e954f09f-16ea-4dae-93f5-d13b2679956a,2,0.998315930366516,6,6,2885,9727.838155890904,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/9cfbafa3-609c-44a2-bb85-d9408a14e5e5/1570930152323-POP6.jpeg
505,e954f09f-16ea-4dae-93f5-d13b2679956a,3,0.9871380925178528,4,4,1913,6450.3828049287,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/9cfbafa3-609c-44a2-bb85-d9408a14e5e5/1570930152323-POP6.jpeg
506,e954f09f-16ea-4dae-93f5-d13b2679956a,4,0.9395553469657898,7,7,2203,7428.224421985325,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/9cfbafa3-609c-44a2-bb85-d9408a14e5e5/1570930152323-POP6.jpeg
507,e954f09f-16ea-4dae-93f5-d13b2679956a,5,0.993745505809784,8,8,2923,9855.969126401773,1.0,1,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/9cfbafa3-609c-44a2-bb85-d9408a14e5e5/1570930152323-POP6.jpeg
508,072db1b0-f1c9-4b55-9d83-83c8a87c4149,0,0.3295889496803284,1,2,607,1892.3415880503146,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649608534-37.jpeg
509,072db1b0-f1c9-4b55-9d83-83c8a87c4149,1,0.2779911756515503,1,1,391,1218.9547955974842,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649608534-37.jpeg
510,072db1b0-f1c9-4b55-9d83-83c8a87c4149,2,0.08209574967622757,1,1,379,1181.5444182389938,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649608534-37.jpeg
511,072db1b0-f1c9-4b55-9d83-83c8a87c4149,3,0.3959869146347046,1,1,1167,3638.159198113208,0.0,0,https://task-data-bucket.s3.ap-northeast-2.amazonaws.com/%EC%8B%9D%ED%92%88%20%ED%8F%AC%EC%9E%A5%EC%A7%80%20%EC%9D%B8%EC%8B%9D_4ff5f94d-694d-420e-b7d6-0ccad18eb1f1/5d4b121c-d331-4c64-8811-524a38e3e31b/1571649608534-37.jpeg
